clean_NNAJ_actors|Filename|Year|categoria
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 018-10 a IR N° 022-09 Tierralta-CORDOBA.pdf|2010|Guerrillas
Autodefensas Unidas De Colombia|NS N° 018-10 a IR N° 022-09 Tierralta-CORDOBA.pdf|2010|Paramilitares
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 019-10 a IR Nº 028-07A.I. Solano, Milán y Florecia-CAQUETÁ.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 019-10 a IR Nº 028-07A.I. Solano, Milán y Florecia-CAQUETÁ.pdf|2010|Guerrillas
Grupo Armado Ilegal|NS N° 020-10 a IR Nº 014-09A.I. Olaya Herrera, La Tola, El Charco e Iscuandé-NARIÑO.pdf|2010|
Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Nuevos Paramilitares (Narco-Para)
Fuerza Pública Y De Los Rastrojos|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|
Ejército De Liberación Nacional|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Ejército De Liberación Nacional|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Ejército De Liberación Nacional|NS N° 021-10 a IR N° 024-08A.I. Cumbitara, El Rosario, Leiva, La Llanada, Los Andes, Policarpa, Samaniego y Santacruz-NARIÑO.pdf|2010|Guerrillas
Ejército De Liberación Nacional|NS N° 022-10 a IR N° 028-08 Arauquita-ARAUCA.pdf|2010|Guerrillas
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Wiwa|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Guerrillas
Autodefensas Unidas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Paramilitares
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Guerrillas
Autodefensas Unidas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Paramilitares
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Agc Adolescentes|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|
Autodefensas Unidas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Paramilitares
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Guerrillas
Autodefensas Gaitanistas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Autodefensas Unidas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Paramilitares
Autodefensas Unidas De Colombia|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Paramilitares
Frente 59 Resistencia Wayúu De Las Farcep|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|
Urabeños|NS N° 023-10 a IR N° 017-09 A.I. Riohacha y Dibulla-LA GUAJIRA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Policía Nac|NS N° 024-10 a IR N° 020-08A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2010|
Rastrojos|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Nsoriaorgco A|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|
Ot Ros|NS N° 025-10 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2010|
Rastrojos|NS N° 028-10 a IR N° 002-10 Tulua-VALLE DEL CAUCA.pdf|2010|Nuevos Paramilitares (Narco-Para)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 028-10 a IR N° 002-10 Tulua-VALLE DEL CAUCA.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|Guerrillas
Nukak Y Jiw|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|Guerrillas
Escuela De Fuerzas Especiales Del Ejército Nacional|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 029-10 a IR N° 027-07A.I. GUAVIARE-San José del Guaviare META- Mapiripan y Puerto Concordia.pdf|2010|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 030-10 a IR N° 028-09A.I. El Castillo, Lejanias, Mesetas y Uribe-META.pdf|2010|Guerrillas
Ejército Revolucionario Popular Antiterrorista De Colombia|NS N° 030-10 a IR N° 028-09A.I. El Castillo, Lejanias, Mesetas y Uribe-META.pdf|2010|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 030-10 a IR N° 028-09A.I. El Castillo, Lejanias, Mesetas y Uribe-META.pdf|2010|Guerrillas
Fuerza Públic|NS N° 030-10 a IR N° 028-09A.I. El Castillo, Lejanias, Mesetas y Uribe-META.pdf|2010|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 030-10 a IR N° 028-09A.I. El Castillo, Lejanias, Mesetas y Uribe-META.pdf|2010|Guerrillas
Rastrojos|NS N° 001-11 a IR N° 004-09 A.I. Valledupar y Pueblo Bello-CESAR.pdf|2011|Nuevos Paramilitares (Narco-Para)
Paisas|NS N° 001-11 a IR N° 004-09 A.I. Valledupar y Pueblo Bello-CESAR.pdf|2011|Pequeños Grupos Ilegales
Auc|NS N° 001-11 a IR N° 004-09 A.I. Valledupar y Pueblo Bello-CESAR.pdf|2011|
Autodefensas Unidas De Colombia|NS N° 001-11 a IR N° 004-09 A.I. Valledupar y Pueblo Bello-CESAR.pdf|2011|Paramilitares
Autodefensas Unidas De Colombia|NS N° 001-11 a IR N° 004-09 A.I. Valledupar y Pueblo Bello-CESAR.pdf|2011|Paramilitares
Grupo Armado Ilegal|NS N° 002-11 a IR Nº 006-08 A.I. Tibú y El Tarra-NORTE DE SANTANDER.pdf|2011|
Ejército De Liberación Nacional|NS N° 002-11 a IR Nº 006-08 A.I. Tibú y El Tarra-NORTE DE SANTANDER.pdf|2011|Guerrillas
Ejército De Liberación Nacional|NS N° 002-11 a IR Nº 006-08 A.I. Tibú y El Tarra-NORTE DE SANTANDER.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|
Cordillera|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|Pequeños Grupos Ilegales
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|Guerrillas
Ejercito|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 003-11 a IR Nº 001-10 Caloto-CAUCA.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 004-11 A IR N° 020-08 A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2011|
Ilegal|NS N° 004-11 A IR N° 020-08 A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2011|
Indíg|NS N° 004-11 A IR N° 020-08 A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2011|
Igualm|NS N° 004-11 A IR N° 020-08 A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2011|
Fuerza Pú|NS N° 004-11 A IR N° 020-08 A.I. Arauca, Arauquita, Fortul, Saravena y Tame-ARAUCA.pdf|2011|
Bandas Criminales|NS N° 006-11 a IR N° 006-10 Villavicencio-META.pdf|2011|Nuevos Paramilitares (Narco-Para)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 006-11 a IR N° 006-10 Villavicencio-META.pdf|2011|Guerrillas
Rastrojos|NS N° 007-11 a IR N° 029-07 Barbacoas, Maguí Payán y Roberto Payán-NARIÑO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 007-11 a IR N° 029-07 Barbacoas, Maguí Payán y Roberto Payán-NARIÑO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Ejército De Liberación Nacional|NS N° 007-11 a IR N° 029-07 Barbacoas, Maguí Payán y Roberto Payán-NARIÑO.pdf|2011|Guerrillas
Autodefensas Unidas De Colombia|NS N° 008-11 a IR N° 029-09 Coveñas, San Onofre y Tolu-SUCRE.pdf|2011|Paramilitares
Autodefensas Unidas De Colombia|NS N° 008-11 a IR N° 029-09 Coveñas, San Onofre y Tolu-SUCRE.pdf|2011|Paramilitares
Rastrojos|NS N° 009-11 a IR N° 015-05A.I. Argelia y El Tambo-CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Ejército De Liberación Nacional|NS N° 009-11 a IR N° 015-05A.I. Argelia y El Tambo-CAUCA.pdf|2011|Guerrillas
Rastrojos|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Constru|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|Pequeños Grupos Ilegales
Jerarquías De Autorid Ad Depositadas|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|
Esclavitud Laboral20 Fuerza Pública 17 Deserción Escolar 125 Deserción Escolar 10 Eln 55 Abuso|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|
Águilas Negras|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Reproducció N|NS N° 010-11 a IR N° 014-09A.I. El Charco, La Tola, Olaya Herrera y Santa Barbara-NARIÑO.pdf|2011|
Grupo Armado Ilegal|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|
Grupo Armado Ilegal|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|
Grupo Armado Ilegal|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|
Rastrojos|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Paisas|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Pequeños Grupos Ilegales
Paisas|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Pequeños Grupos Ilegales
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Urabeños|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Urabeños|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Urabeños|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Urabeños|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras Ó Urabeños|NS N° 011-11  a IR N° 006-06A Montelibano y Puerto Libertador-CORDOBA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|Guerrillas
Tercera Nota De Seguimiento|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 012-11 a IR 032-07A.I Puerto Lleras, Puerto Rico y Vistahermosa-META.pdf|2011|Guerrillas
Rastrojos|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|Nuevos Paramilitares (Narco-Para)
Paisas|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|Pequeños Grupos Ilegales
Paisas|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|Pequeños Grupos Ilegales
Comité De Solidaridad Con Los Presos Políticos|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|
Universidad Del Atlántico|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|
Paisas|NS N° 013-11 a IR 027-08A.I Barranquilla, Galapa, Malambo, Puerto Colombia y Soledad-ATLÁNTICO.pdf|2011|Pequeños Grupos Ilegales
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 014-11 a IR N° 015-08 Corinto-CAUCA.pdf|2011|Guerrillas
Ejército Naci|NS N° 014-11 a IR N° 015-08 Corinto-CAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 015-11 a IR N° 004-08A.I. El Doncello, El Paujil, Puerto Rico y San Vicente del Caguán-CAQUETÁ.pdf|2011|Guerrillas
Co|NS N° 015-11 a IR N° 004-08A.I. El Doncello, El Paujil, Puerto Rico y San Vicente del Caguán-CAQUETÁ.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 015-11 a IR N° 004-08A.I. El Doncello, El Paujil, Puerto Rico y San Vicente del Caguán-CAQUETÁ.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|
Consejo Comunitario De Cajambre|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|
Bahía Málaga|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|
Consejos Comunitarios De Raposo|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|Guerrillas
Consejo S Comunitarios|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 016-11 a IR N° 032-08 Buenaventura-VALLE DEL CAUCA.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Grupo Armado Ilegal|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Grupo Armado Ilegal|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Grupo Armado Ilegal|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Secretaria De Bienestar Social|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Ayu|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 018-11 a IR N° 021-09 El Dovio-VALLE DEL CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 019-11 a IR N° 017-10 A.I. Guapi, López de Micay y Timbiqui-CAUCA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 019-11 a IR N° 017-10 A.I. Guapi, López de Micay y Timbiqui-CAUCA.pdf|2011|Guerrillas
Consejo Comunitario Integración|NS N° 019-11 a IR N° 017-10 A.I. Guapi, López de Micay y Timbiqui-CAUCA.pdf|2011|
Águilas Negras|NS N° 021-11 a IR Nº 022-09 Tierralta-CÓRDOBA.pdf|2011|Nuevos Paramilitares (Narco-Para)
Grupo Armado Ilegal|NS N° 024-11 A IR N° 002-10 Tulua-VALLE DEL CAUCA.pdf|2011|
Ns N° 019 10 No Ale Rta Temprana Nueva Descripción Del Riesgo|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|Guerrillas
Restring|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|
Coreguaje|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|Guerrillas
M|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 025-11 a IR N° 028-07A.I. Florencia, Milán y Solano-CAQUETÁ.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|
Rastrojos|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|Nuevos Paramilitares (Narco-Para)
Rastrojos|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|Nuevos Paramilitares (Narco-Para)
Águilas Negras|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|Nuevos Paramilitares (Narco-Para)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|Guerrillas
Ejército De Liberación Nacional|NS N° 026-11 a IR N° 011-09A.I Alto Baudó, Medio Baudó y Bajo Baudó-CHOCÓ.pdf|2011|Guerrillas
Fuerza Aérea Colombiana|NS N° 027-11 a IR Nº 037-04 Caldono, Jambaló, Silvia  y Toribio-CAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 027-11 a IR Nº 037-04 Caldono, Jambaló, Silvia  y Toribio-CAUCA.pdf|2011|Guerrillas
Grupo Armado Ilegal|NS N° 028-11 a IR N° 012-08A.I Albania, Belén de los Andaquíes, San José del Fragua y Valaparaiso-CAQUETÁ.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 028-11 a IR N° 012-08A.I Albania, Belén de los Andaquíes, San José del Fragua y Valaparaiso-CAQUETÁ.pdf|2011|Guerrillas
Nota De Seguimiento N °|NS N° 029-11 a IR N° 028-08 Arauquita-ARAUCA.pdf|2011|
Acci|NS N° 029-11 a IR N° 028-08 Arauquita-ARAUCA.pdf|2011|
Alerta T|NS N° 029-11 a IR N° 028-08 Arauquita-ARAUCA.pdf|2011|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 029-11 a IR N° 028-08 Arauquita-ARAUCA.pdf|2011|Guerrillas
Ejército De Liberación Nacional|NS N° 029-11 a IR N° 028-08 Arauquita-ARAUCA.pdf|2011|Guerrillas
